DEBUG:root: tick:     3, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:        0,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2087, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2088, AC:    46368, AR:        0, DR:    46368, PC:     0x26, rax:    46368, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2089, AC:        2, AR:        2, DR:        2, PC:     0x27, rax:    46368, rcx:        0, rdx:        2, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2091, AC:        0, AR:        2, DR:        2, PC:     0x28, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2094, AC:     3998, AR:        4, DR:        0, PC:     0x29, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2095, AC:        0, AR:        0, DR:        0, PC:     0x2a, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2098, AC:     3999, AR:        4, DR:        0, PC:     0x2b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2099, AC:        0, AR:        0, DR:        0, PC:     0x2c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2100, AC:        0, AR:        0, DR:       47, PC:     0x2f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2101, AC:        1, AR:        0, DR:        1, PC:     0x30, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2104, AC:     4000, AR:        4, DR:        0, PC:     0x31, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2105, AC:        1, AR:        1, DR:        0, PC:     0x32, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2106, AC:        1, AR:        1, DR:        0, PC:     0x33, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2109, AC:     3999, AR:        4, DR:        0, PC:     0x34, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2110, AC:    46368, AR:        0, DR:    46368, PC:     0x35, rax:    46368, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2111, AC:    75022, AR:        2, DR:    75022, PC:     0x36, rax:    46368, rcx:        0, rdx:    75022, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2113, AC:   121390, AR:        2, DR:    75022, PC:     0x37, rax:   121390, rcx:        0, rdx:   121390, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2116, AC:     4000, AR:        4, DR:        0, PC:     0x38, rax:   121390, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2117, AC:   121390, AR:        4, DR:   121390, PC:     0x39, rax:   121390, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2117, AC:   121390, AR:        4, DR:   121390, PC:     0x3a, rax:   121390, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2118, AC:   121390, AR:        4, DR:   121390, PC:     0x3a, rax:   121390, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2121, AC:     3999, AR:        4, DR:   121390, PC:     0x3b, rax:   121390, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2122, AC:    46368, AR:        0, DR:    46368, PC:     0x3c, rax:    46368, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2124, AC:        0, AR:        0, DR:       31, PC:     0x3d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2125, AC:       -1, AR:        0, DR:        1, PC:     0x3e, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2126, AC:       -1, AR:        0, DR:        1, PC:     0x3f, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    28657,  interrupt: IOState.Unlock, buffer:        0, p : False, z: False
DEBUG:root: tick:  2127, AC:    46368, AR:        8, DR:    46368, PC:     0x40, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root:Out: 46368
DEBUG:root: tick:  2128, AC:    46368, AR:        8, DR:    46368, PC:     0x41, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2129, AC:    46368, AR:        8, DR:       75, PC:     0x4b, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2132, AC:     4000, AR:        4, DR:        0, PC:     0x4c, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Unlock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2132, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2133, AC:     4000, AR:        4, DR:        0, PC:     0x4d, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2134, AC:     4000, AR:        4, DR:        8, PC:      0x8, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2137, AC:     3999, AR:        4, DR:        0, PC:      0x9, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2138, AC:  4000000, AR:        0, DR:  4000000, PC:      0xa, rax:  4000000, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2139, AC:    46368, AR:        2, DR:    46368, PC:      0xb, rax:  4000000, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2140, AC:  3953632, AR:  4000000, DR:    46368, PC:      0xc, rax:  4000000, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2141, AC:  3953632, AR:  4000000, DR:       15, PC:      0xf, rax:  4000000, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2142, AC:        1, AR:        0, DR:        1, PC:     0x10, rax:        1, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2145, AC:     4000, AR:        4, DR:        0, PC:     0x11, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2146, AC:        1, AR:        1, DR:        0, PC:     0x12, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2147, AC:        1, AR:        1, DR:        0, PC:     0x13, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2150, AC:     3999, AR:        4, DR:        0, PC:     0x14, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2151, AC:    46368, AR:        2, DR:    46368, PC:     0x15, rax:        1, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2152, AC:    46368, AR:        3, DR:    46368, PC:     0x16, rax:        1, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2155, AC:     4000, AR:        4, DR:        0, PC:     0x17, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2158, AC:     3999, AR:        4, DR:        0, PC:     0x18, rax:        1, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2159, AC:    28657, AR:        0, DR:    28657, PC:     0x19, rax:    28657, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2160, AC:    46368, AR:        2, DR:    46368, PC:     0x1a, rax:    28657, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2162, AC:    75025, AR:        2, DR:    46368, PC:     0x1b, rax:    75025, rcx:        0, rdx:    75025, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2165, AC:     4000, AR:        4, DR:        0, PC:     0x1c, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2166, AC:    75025, AR:        2, DR:    75025, PC:     0x1d, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2169, AC:     3999, AR:        4, DR:        0, PC:     0x1e, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2170, AC:    46368, AR:        2, DR:    46368, PC:     0x1f, rax:    75025, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2171, AC:    46368, AR:        1, DR:    46368, PC:     0x20, rax:    75025, rcx:        0, rdx:    46368, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2174, AC:     4000, AR:        4, DR:        0, PC:     0x21, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     4000, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2177, AC:     3999, AR:        4, DR:        0, PC:     0x22, rax:    75025, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2178, AC:        0, AR:        0, DR:        0, PC:     0x23, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3999, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p : False, z:  True
DEBUG:root: tick:  2181, AC:     3998, AR:        4, DR:        0, PC:     0x24, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3998, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
DEBUG:root: tick:  2184, AC:     3997, AR:        4, DR:        0, PC:     0x25, rax:        0, rcx:        0, rdx:        0, rbx:        0, rsp:     3997, sbp:        0, rsi:        0, rdi:        0, rio:    46368,  interrupt: IOState.Lock, buffer:        0, p :  True, z: False
